Status,Material_Description,Material_Code,Code_Material,RK,Tahun,Created_On_SAP,No_Order,Batch,Batch_Ke,GB_Mesin_L1,GB_Mesin_L2,GB_Yield_Kg_L1,GB_Yield_Kg_L2,GB_Tanggal_CB_L1,GB_Tanggal_CB_L2,GB_Kadar_Air_L1,GB_Kadar_Air_L2,GB_Keterangan,GK_Mesin_L1,GK_Mesin_L2,GK_Yield_Kg_L1,GK_Yield_Kg_L2,GK_Tanggal_CK_L1,GK_Tanggal_CK_L2,GK_Keterangan,Cetak_Mesin,Cetak_Tgl_Mulai,Cetak_Tgl_Selesai,Cetak_Yield_Kg,Cetak_Pct_Teoritis,Cetak_Keterangan,Cetak_Total,Kemas_Mesin,Kemas_Tgl_Mulai,Kemas_Tgl_Selesai,Kemas_Yield_Blister,Kemas_Pct_Teoritis,Kemas_Keterangan,Kemas_Total,Kemul_Tambahan,Tgl_Kemul,Mesin_Sealing,Sealing,Forming,Hasil_Blister_Reject,Tablet_Rusak_Kg,Sampah_Cacahan_Kg,Blister_Kosong_Kg,Waste_Sedotan_Kg,Waste_Sample_IPC_Kg
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,05,2024,2024-05-15 00:00:00,200106099,053304,64,CB1-1,CB  2,549.5,123.87,2024-05-28 00:00:00,2024-05-27 00:00:00,,3.8,SELESAI,CK1-1,CK3-1,560.54,453.43,2024-05-29 00:00:00,2024-05-28 00:00:00,SELESAI,R292F,2024-05-31 00:00:00,2024-06-03 00:00:00,984,0.968523002421308,Selesai,1,UPS 312,2024-06-04 00:00:00,2024-06-04 00:00:00,58155,0.96925,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,05,2024,2024-05-15 00:00:00,200106140,053314,65,CB1-1,CB  2,559.18,122.72,2024-05-28 00:00:00,2024-05-27 00:00:00,,3.52,SELESAI,CK1-1,CK2-1,570.24,452.28,2024-05-29 00:00:00,2024-05-30 00:00:00,SELESAI,F3090,2024-06-03 00:00:00,2024-06-04 00:00:00,992,0.9763971731727,Selesai,1,UPS 312,2024-06-05 00:00:00,2024-06-06 00:00:00,58611,0.97685,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,05,2024,2024-05-15 00:00:00,200106141,053324,66,CB1-1,CB  2,549,122.25,2024-05-29 00:00:00,2024-05-28 00:00:00,,3.44,SELESAI,CK2-1,CK2-1,560.02,451.48,2024-05-31 00:00:00,2024-05-30 00:00:00,SELESAI,R292F,2024-06-03 00:00:00,2024-06-03 00:00:00,981,0.965570188389535,Selesai,1,UPS 312,2024-06-04 00:00:00,2024-06-05 00:00:00,57994,0.9665666666666667,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,05,2024,2024-05-15 00:00:00,200106142,053334,67,CB1-1,CB  2,549.5,122.39,2024-05-29 00:00:00,2024-05-29 00:00:00,,3.59,SELESAI,CK2-1,CK2-1,560.08,451.56,2024-05-31 00:00:00,2024-05-30 00:00:00,SELESAI,R292F,2024-06-04 00:00:00,2024-06-04 00:00:00,983,0.967538731077383,Selesai,1,UPS 312,2024-06-05 00:00:00,2024-06-05 00:00:00,58167,0.96945,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,05,2024,2024-05-15 00:00:00,200105951,053344,68,CB1-1,CB  2,546,122.47,2024-05-29 00:00:00,2024-05-29 00:00:00,,3.46,SELESAI,CK2-1,CK2-1,557,451.84,2024-05-31 00:00:00,2024-05-30 00:00:00,SELESAI,F3090,2024-06-04 00:00:00,2024-06-04 00:00:00,980,0.964585917045611,Selesai,1,UPS 312,2024-06-06 00:00:00,2024-06-06 00:00:00,57925,0.9654166666666667,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,05,2024,2024-05-15 00:00:00,200105952,053354,69,CB1-1,CB  2,558.04,122.56,2024-05-29 00:00:00,2024-05-29 00:00:00,,3.64,SELESAI,CK2-1,CK2-1,569.12,452,2024-05-31 00:00:00,2024-05-30 00:00:00,SELESAI,R292F,2024-06-04 00:00:00,2024-06-04 00:00:00,991,0.975412901828776,Selesai,1,UPS 312,2024-06-06 00:00:00,2024-06-06 00:00:00,58616,0.9769333333333333,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,05,2024,2024-05-15 00:00:00,200105953,053364,70,CB1-1,CB  2,549,125.44,5/29/2024 & 5/30/2024,2024-05-29 00:00:00,,3.61,SELESAI,CK2-1,CK2-1,560.52,454.52,2024-05-31 00:00:00,2024-05-31 00:00:00,SELESAI,F3090,2024-06-04 00:00:00,2024-06-05 00:00:00,992,0.9763971731727,Selesai,1,UPS 312,2024-06-06 00:00:00,2024-06-07 00:00:00,58678,0.9779666666666667,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,05,2024,2024-05-15 00:00:00,200105954,053374,71,CB1-1,CB  2,549.5,125.36,2024-05-30 00:00:00,2024-05-29 00:00:00,,3.74,SELESAI,CK1-1,CK2-1,560.7,454.86,2024-06-03 00:00:00,2024-05-31 00:00:00,SELESAI,R292F,2024-06-04 00:00:00,2024-06-05 00:00:00,988,0.972460087797004,Selesai,1,UPS 312,2024-06-07 00:00:00,2024-06-07 00:00:00,58419,0.97365,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,05,2024,2024-05-15 00:00:00,200105955,053384,72,CB1-1,CB  2,548,122.4,2024-05-30 00:00:00,2024-05-31 00:00:00,,3.7,SELESAI,CK1-1,CK2-1,559.19,452.8,2024-06-03 00:00:00,2024-05-31 00:00:00,SELESAI,F3090,2024-06-05 00:00:00,2024-06-05 00:00:00,985,0.969507273765232,Selesai,1,UPS 310,2024-06-07 00:00:00,,55592,0.9265333333333333,"BELUM SELSAI, 3 BAK BLISTER DI HOLD KARENA TERDAPAT TEKS ALF YANG LUNTUR",0.9265333333333333,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,05,2024,2024-05-15 00:00:00,200106138,053394,73,CB1-1,CB  2,558,122.39,2024-05-30 00:00:00,2024-05-31 00:00:00,,3.67,SELESAI,CK1-1,CK2-1,569.06,451.94,2024-06-03 00:00:00,2024-05-31 00:00:00,SELESAI,R292F,2024-06-05 00:00:00,2024-06-05 00:00:00,992,0.9763971731727,Selesai,1,UPS 312,2024-06-07 00:00:00,2024-06-09 00:00:00,58010,0.9668333333333333,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,05,2024,2024-05-15 00:00:00,200106139,053404,74,CB1-1,CB  2,548.5,122.4,2024-05-31 00:00:00,2024-05-31 00:00:00,,3.54,SELESAI,CK1-1,CK3-1,569.46,452.02,2024-06-03 00:00:00,2024-06-03 00:00:00,SELESAI,F3090,2024-06-05 00:00:00,2024-06-05 00:00:00,986,0.970491545109156,Selesai,1,UPS 312,2024-06-09 00:00:00,2024-06-10 00:00:00,58226,0.9704333333333334,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,05,2024,2024-05-15 00:00:00,200106180,053414,75,CB1-1,CB  2,548,124,2024-05-31 00:00:00,2024-05-31 00:00:00,,3.52,SELESAI,CK1-1,CK3-1,560.18,453.52,2024-06-03 00:00:00,2024-06-03 00:00:00,SELESAI,R292F,2024-06-05 00:00:00,2024-06-06 00:00:00,987,0.97147581645308,Selesai,1,UPS 310,2024-06-10 00:00:00,2024-06-11 00:00:00,58327,0.9721166666666666,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,05,2024,2024-05-15 00:00:00,200106181,053424,76,CB1-1,CB  2,558,126.24,2024-05-31 00:00:00,2024-05-31 00:00:00,,3.68,SELESAI,CK1-1,CK3-1,568.74,455.83,2024-06-03 00:00:00,2024-06-03 00:00:00,SELESAI,F3090,2024-06-05 00:00:00,2024-06-06 00:00:00,1000,0.984271343924093,Selesai,1,UPS 312,2024-06-10 00:00:00,2024-06-10 00:00:00,59109,0.98515,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,05,2024,2024-05-15 00:00:00,200106182,053434,77,CB  1,CB  2,545.15,124.22,2024-06-03 00:00:00,2024-06-04 00:00:00,"1,92/2,10/1,85/1,82",3.51,SELESAI,CK2-1,CK3-1,555.92,453.6,2024-06-05 00:00:00,2024-06-05 00:00:00,SELESAI,R292F,2024-06-06 00:00:00,2024-06-06 00:00:00,983,0.967538731077383,Selesai,1,UPS 310,2024-06-11 00:00:00,2024-06-13 00:00:00,58063,0.9677166666666667,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,05,2024,2024-05-15 00:00:00,200106183,053444,78,CB  1,CB  2,555.18,122.2,2024-06-03 00:00:00,2024-06-04 00:00:00,"2,05/1,92/2,02/1,64",3.7,SELESAI,CK2-1,CK3-1,566.2,451.7,2024-06-05 00:00:00,2024-06-05 00:00:00,SELESAI,F3090,2024-06-06 00:00:00,2024-06-06 00:00:00,993,0.977381444516624,Selesai,1,UPS 312,2024-06-11 00:00:00,2024-06-12 00:00:00,58761,0.97935,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,05,2024,2024-05-15 00:00:00,200106184,053454,79,CB  1,CB  2,558.66,125,2024-06-03 00:00:00,2024-06-04 00:00:00,"2,02/1,95/2,02/1,67",3.66,SELESAI,CK2-1,CK1-1,569.8,454.26,2024-06-05 00:00:00,2024-06-06 00:00:00,SELESAI,F3090,2024-06-06 00:00:00,2024-06-07 00:00:00,999,0.983287072580169,Selesai,1,UPS 312,2024-06-10 00:00:00,2024-06-11 00:00:00,59005,0.9834166666666667,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,05,2024,2024-05-15 00:00:00,200106185,053464,80,CB  1,CB  2,545.03,122,2024-06-06 00:00:00,2024-06-05 00:00:00,"1,68/1,85/1,70/1,65",3.65,SELESAI,CK1-1,CK1-1,556.18,451.44,2024-06-06 00:00:00,2024-06-06 00:00:00,SELESAI,R292F,2024-06-07 00:00:00,2024-06-07 00:00:00,980,0.964585917045611,Selesai,1,UPS 312,2024-06-12 00:00:00,2024-06-13 00:00:00,57961,0.9660166666666666,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,05,2024,2024-05-15 00:00:00,200106186,053474,81,CB  1,CB  2,556.38,121.8,2024-06-06 00:00:00,2024-06-05 00:00:00,"1,80/1,82/1,90/1,87",3.45,SELESAI,CK1-1,CK1-1,567.5,451.18,2024-06-07 00:00:00,2024-06-06 00:00:00,SELESAI,F3090,2024-06-07 00:00:00,2024-06-07 00:00:00,993,0.977381444516624,Selesai,1,UPS 310,2024-06-13 00:00:00,2024-06-13 00:00:00,58564,0.9760666666666666,SELESAI,1,,,,,,,,,,,
s,,,,,,,,,,,,,,,,,,,,,,,,,SELESAI,,,,,,,,,,,,,,,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-05-13 00:00:00,200105946,060074,1,CB1-1,CB  2,549.1,122.39,2024-05-15 00:00:00,2024-05-14 00:00:00,,3.67,SELESAI,CK2-1,CK1-1,560,451.9,2024-05-16 00:00:00,2024-05-15 00:00:00,SELESAI,R292F,2024-05-17 00:00:00,2024-05-17 00:00:00,978,0.962617374357763,Selesai,1,UPS 310,2024-05-22 00:00:00,2024-07-03 00:00:00,57607,0.9601166666666666,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-05-13 00:00:00,200105947,060084,2,CB1-1,CB  2,547,122.94,2024-05-15 00:00:00,2024-05-14 00:00:00,,3.75,SELESAI,CK2-1,CK1-1,557.8,452.42,2024-05-16 00:00:00,2024-05-15 00:00:00,SELESAI,R292F,2024-05-20 00:00:00,2024-05-20 00:00:00,981,0.965570188389535,Selesai,1,UPS 310,2024-05-22 00:00:00,2024-05-24 00:00:00,58030,0.9671666666666666,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-05-13 00:00:00,200105948,060094,3,CB1-1,CB  2,548,123.74,2024-05-16 00:00:00,2024-05-14 00:00:00,,3.41,SELESAI,CK2-1,CK1-1,559.21,453.22,2024-05-16 00:00:00,2024-05-16 00:00:00,SELESAI,R292F,2024-05-20 00:00:00,2024-05-21 00:00:00,984,0.968523002421308,Selesai,1,UPS 310,2024-05-27 00:00:00,2024-05-27 00:00:00,58092,0.9682,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-05-13 00:00:00,200105949,060104,4,CB1-1,CB  2,555.92,124.15,2024-05-16 00:00:00,2024-05-14 00:00:00,,3.74,SELESAI,CK2-1,CK1-1,567.02,453.7,2024-05-16 00:00:00,2024-05-16 00:00:00,SELESAI,R292F,2024-05-21 00:00:00,2024-05-21 00:00:00,991,0.975412901828776,Selesai,1,UPS 310,2024-05-27 00:00:00,2024-05-28 00:00:00,58621,0.9770166666666666,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-05-13 00:00:00,200105950,060114,5,CB2-1,CB  2,546,124.3,2024-05-21 00:00:00,2024-05-14 00:00:00,,3.77,SELESAI,CK2-1,CK1-1,556.88,453.12,2024-05-21 00:00:00,2024-05-16 00:00:00,SELESAI,R292F,2024-05-22 00:00:00,2024-05-22 00:00:00,980,0.964585917045611,Selesai,1,UPS 310,2024-05-28 00:00:00,2024-05-28 00:00:00,57858,0.9643,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-05-21 00:00:00,200106187,060444,6,CB1-1,CB  2,547.5,124.5,2024-06-06 00:00:00,2024-06-05 00:00:00,,3.6,SELESAI,CK3-1,CK1-1,558.69,453.74,2024-06-07 00:00:00,2024-06-07 00:00:00,SELESAI,R292F,2024-06-07 00:00:00,2024-06-09 00:00:00,985,0.969507273765232,Selesai,1,UPS 312,2024-06-12 00:00:00,2024-06-12 00:00:00,58146,0.9691,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-05-21 00:00:00,200106188,060454,7,CB1-1,CB  2,548,126,2024-06-06 00:00:00,2024-06-05 00:00:00,,3.75,SELESAI,CK3-1,CK1-1,559.1,455.5,2024-06-07 00:00:00,2024-06-07 00:00:00,SELESAI,R292F,2024-06-09 00:00:00,2024-06-09 00:00:00,987,0.97147581645308,Selesai,1,UPS 312,2024-06-13 00:00:00,2024-06-13 00:00:00,58308,0.9718,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-05-21 00:00:00,200106189,060464,8,CB1-1,CB  2,549,125.35,6/6/2024 & 5/7/2024,2024-06-05 00:00:00,,3.52,SELESAI,CK3-1,CK2-1,559.45,454.72,2024-06-09 00:00:00,2024-06-09 00:00:00,SELESAI,R292F,2024-06-10 00:00:00,2024-06-10 00:00:00,986,0.970491545109156,Selesai,1,UPS 310,2024-06-14 00:00:00,2024-06-14 00:00:00,58236,0.9706,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-05-21 00:00:00,200106190,060474,9,CB1-1,CB  2,559,122,2024-06-07 00:00:00,2024-06-06 00:00:00,,3.72,SELESAI,CK3-1,CK2-1,469.44,451.1,2024-06-09 00:00:00,2024-06-09 00:00:00,SELESAI,R292F,2024-06-09 00:00:00,2024-06-10 00:00:00,992,0.9763971731727,Selesai,1,UPS 312,2024-06-13 00:00:00,2024-06-14 00:00:00,58597,0.9766166666666667,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-04 00:00:00,200106363,061884,10,CB  1,CB  2,553.02,122.39,2024-06-07 00:00:00,2024-06-10 00:00:00,"1,72/1,64/2,16/1,92",3.44,SELESAI,CK1-1,CK2-1,564.2,451.66,2024-06-10 00:00:00,2024-06-10 00:00:00,SELESAI,R292F,2024-06-10 00:00:00,2024-06-11 00:00:00,989,0.973444359140928,Selesai,1,UPS 312,2024-06-14 00:00:00,2024-06-14 00:00:00,58386,0.9731,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-06 00:00:00,200106265,062174,11,CB  1,CB  2,545.2,125.32,2024-06-10 00:00:00,2024-06-10 00:00:00,"1,95/1,63/1,74/1,67",3.51,SELESAI,CK1-1,CK2-1,566.12,454.84,2024-06-10 00:00:00,2024-06-10 00:00:00,SELESAI,R292F,2024-06-11 00:00:00,2024-06-11 00:00:00,984,0.968523002421308,Selesai,1,UPS 310,2024-06-14 00:00:00,2024-06-18 00:00:00,58124,0.9687333333333333,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-06 00:00:00,200106266,062184,12,CB  1,CB  2,550.42,124.82,2024-06-10 00:00:00,2024-06-10 00:00:00,"2,07/1,96/1,73/1,70",3.65,SELESAI,CK1-1,CK1-1,561.66,454.16,2024-06-10 00:00:00,2024-06-11 00:00:00,SELESAI,R292F,2024-06-11 00:00:00,2024-06-11 00:00:00,990,0.974428630484852,Selesai,1,UPS 312,2024-06-14 00:00:00,2024-06-14 00:00:00,58587,0.97645,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-06 00:00:00,200106267,062194,13,CB1-1,CB  2,549,122.84,2024-06-10 00:00:00,2024-06-11 00:00:00,,3.63,SELESAI,CK1-1,CK2-1,559.6,452.24,2024-06-11 00:00:00,2024-06-11 00:00:00,SELESAI,R292F,2024-06-12 00:00:00,2024-06-12 00:00:00,986,0.970491545109156,Selesai,1,UPS 312,2024-06-15 00:00:00,2024-06-18 00:00:00,58280,0.9713333333333334,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-06 00:00:00,200106268,062204,14,CB1-1,CB  2,550,122.48,6/10/2024 & 6/11/2024,2024-06-11 00:00:00,,3.64,SELESAI,CK2-1,CK2-1,560.84,452,2024-06-12 00:00:00,2024-06-11 00:00:00,SELESAI,R292F,2024-06-12 00:00:00,2024-06-12 00:00:00,987,0.97147581645308,Selesai,1,UPS 312,2024-06-18 00:00:00,2024-06-18 00:00:00,58373,0.9728833333333333,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-06 00:00:00,200106269,062214,15,CB1-1,CB  2,555,123.1,2024-06-11 00:00:00,2024-06-11 00:00:00,,3.74,SELESAI,CK3-1,CK2-1,566.17,452.54,2024-06-12 00:00:00,2024-06-11 00:00:00,SELESAI,R292F,2024-06-12 00:00:00,2024-06-13 00:00:00,990,0.974428630484852,Selesai,1,UPS 310,2024-06-18 00:00:00,2024-06-19 00:00:00,58332,0.9722,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-06 00:00:00,200106270,062224,16,CB1-1,CB  2,552.7,124.28,2024-06-11 00:00:00,2024-06-11 00:00:00,,3.79,SELESAI,CK3-1,CK3-1,563.72,453,2024-06-13 00:00:00,2024-06-13 00:00:00,SELESAI,R292F,2024-06-13 00:00:00,2024-06-13 00:00:00,989,0.973444359140928,Selesai,1,UPS 310,2024-06-19 00:00:00,2024-06-19 00:00:00,58514,0.9752333333333333,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-06 00:00:00,200106271,062234,17,CB  1,CB  2,CB LT 02,126.42,CB LT 02,2024-06-11 00:00:00,,3.69,SELESAI,CK3-1,CK3-1,560,465.01,2024-06-14 00:00:00,2024-06-13 00:00:00,SELESAI,R292F,2024-06-14 00:00:00,2024-06-15 00:00:00,989,0.973444359140928,Selesai,1,UPS 312,2024-06-18 00:00:00,2024-06-19 00:00:00,57962,0.9660333333333333,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-06 00:00:00,200106272,062244,18,CB  1,CB  2,554.86,122.75,2024-06-13 00:00:00,2024-06-13 00:00:00,"2,15/2,09/1,77/2,02",3.44,SELESAI,CK3-1,CK3-1,566.03,450.32,2024-06-13 00:00:00,2024-06-13 00:00:00,SELESAI,R292F,2024-06-13 00:00:00,2024-06-14 00:00:00,992,0.9763971731727,Selesai,1,UPS 312,2024-06-19 00:00:00,2024-06-19 00:00:00,58650,0.9775,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-06 00:00:00,200106273,062254,19,CB  1,CB  2,550.72,123.17,2024-06-13 00:00:00,2024-06-13 00:00:00,"1,65/1,77/1,69/1,77",3.42,SELESAI,CK3-1,CK3-1,561.31,452.04,2024-06-14 00:00:00,2024-06-14 00:00:00,SELESAI,R292F,2024-06-14 00:00:00,2024-06-19 00:00:00,985,0.969507273765232,Selesai,1,UPS 310,2024-06-20 00:00:00,2024-06-21 00:00:00,58197,0.96995,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-06 00:00:00,200106274,062264,20,CB  1,CB  2,551.79,122.65,2024-06-14 00:00:00,2024-06-14 00:00:00,"1,62/1,60/1,90/1,87",3.64,SELESAI,CK3-1,CK3-1,562.85,452.2,2024-06-14 00:00:00,2024-06-14 00:00:00,SELESAI,F3200iS3,2024-06-18 00:00:00,2024-06-18 00:00:00,990,0.974428630484852,Selesai,1,UPS 312,2024-06-20 00:00:00,2024-06-20 00:00:00,58500,0.975,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-06 00:00:00,200106275,062274,21,CB  1,CB  2,557.74,123.67,2024-06-14 00:00:00,2024-06-14 00:00:00,"1,92/1,70/1,92/1,75",3.65,SELESAI,CK3-1,CK3-1,568.91,453.26,2024-06-14 00:00:00,2024-06-14 00:00:00,SELESAI,F3090,2024-06-18 00:00:00,2024-06-18 00:00:00,990,0.974428630484852,Selesai,1,UPS 310,2024-06-20 00:00:00,2024-06-20 00:00:00,58556,0.9759333333333333,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-06 00:00:00,200106276,062284,22,CB  1,CB  2,553.56,123.8,2024-06-14 00:00:00,2024-06-14 00:00:00,"1,68/1,79/1,95/2,00",3.57,SELESAI,CK2-1,CK1-1,564.44,453.42,2024-06-18 00:00:00,2024-06-18 00:00:00,SELESAI,F3200iS3,2024-06-18 00:00:00,2024-06-18 00:00:00,996,0.980334258548397,Selesai,1,UPS 310,2024-06-21 00:00:00,2024-06-21 00:00:00,58859,0.9809833333333333,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-06 00:00:00,200106277,062294,23,CB1-1,CB  2,549.5,124.61,2024-06-14 00:00:00,2024-06-14 00:00:00,,3.43,SELESAI,CK2-1,CK1-1,560.6,453.88,2024-06-18 00:00:00,2024-06-18 00:00:00,SELESAI,F3090,2024-06-18 00:00:00,2024-06-19 00:00:00,984,0.968523002421308,Selesai,1,UPS 312,2024-06-21 00:00:00,2024-06-21 00:00:00,57991,0.9665166666666667,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-06 00:00:00,200106444,062364,30,CB1-1,CB  2,547,122.39,2024-06-18 00:00:00,2024-06-18 00:00:00,,3.41,SELESAI,CK1-1,CK3-1,558.1,451.28,2024-06-19 00:00:00,2024-06-19 00:00:00,SELESAI,F3090,2024-06-19 00:00:00,2024-06-20 00:00:00,981,0.965570188389535,Selesai,1,UPS 312,2024-06-24 00:00:00,2024-06-25 00:00:00,58018,0.9669666666666666,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-06 00:00:00,200106445,062374,31,CB1-1,CB  2,547.5,122.39,2024-06-19 00:00:00,2024-06-18 00:00:00,,3.46,SELESAI,CK1-1,CK3-1,558.24,451.27,2024-06-19 00:00:00,2024-06-19 00:00:00,SELESAI,R292F,2024-06-20 00:00:00,2024-06-20 00:00:00,980,0.964585917045611,Selesai,1,UPS 312,2024-06-25 00:00:00,2024-06-26 00:00:00,57807,0.96345,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-06 00:00:00,200106446,062384,32,CB1-1,CB  2,549.1,125.32,2024-06-19 00:00:00,2024-06-18 00:00:00,,3.47,SELESAI,CK1-1,CK2-1,560.29,454.44,2024-06-19 00:00:00,2024-06-20 00:00:00,SELESAI,F3200iS3,2024-06-20 00:00:00,2024-06-20 00:00:00,988,0.972460087797004,Selesai,1,UPS 312,2024-06-25 00:00:00,2024-06-25 00:00:00,58442,0.9740333333333333,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-06 00:00:00,200106447,062394,33,CB1-1,CB  2,550.2,124.88,2024-06-19 00:00:00,2024-06-18 00:00:00,,3.59,SELESAI,CK1-1,CK2-1,561.2,454.38,2024-06-20 00:00:00,2024-06-20 00:00:00,SELESAI,F3090,2024-06-20 00:00:00,2024-06-20 00:00:00,989,0.973444359140928,Selesai,1,UPS 312,2024-06-25 00:00:00,2024-06-25 00:00:00,58151,0.9691833333333333,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-06 00:00:00,200106448,062404,34,CB1-1,CB  2,551.4,125.37,2024-06-19 00:00:00,2024-06-18 00:00:00,,3.61,SELESAI,CK1-1,CK2-1,562.58,454.9,2024-06-20 00:00:00,2024-06-20 00:00:00,SELESAI,R292F,2024-06-20 00:00:00,2024-06-21 00:00:00,988,0.972460087797004,Selesai,1,UPS 310,2024-06-26 00:00:00,2024-06-26 00:00:00,59263,0.9877166666666667,SELESAI,1,,,,,,,,,,,
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,06,2024,2024-06-07 00:00:00,200106449,062414,35,CB1-1,CB  2,549.5,123.19,2024-06-19 00:00:00,2024-06-19 00:00:00,,3.56,SELESAI,CK1-1,CK3-1,560.66,448.86,2024-06-20 00:00:00,2024-06-20 00:00:00,SELESAI,F3090,2024-06-20 00:00:00,2024-06-21 00:00:00,985,0.969507273765232,Selesai,1,UPS 310,2024-06-27 00:00:00,2024-06-27 00:00:00,58241,0.9706833333333333,SELESAI,1,,,,,,,,,,,
